Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
480/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.009972629605030188
481/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
482/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
483/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
484/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
485/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
486/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
487/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
488/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
489/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
490/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
491/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
492/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
493/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
494/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.009972629605030188
495/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
496/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
497/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
498/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
499/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
500/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
501/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
502/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
503/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
504/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
505/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
506/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
507/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
508/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
509/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
510/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
511/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
512/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
513/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
514/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
515/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.009972629605030188
516/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
517/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
518/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.009972629605030188
519/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
520/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.009972629605030188
521/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
522/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
523/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
524/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
525/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.009972629605030188
526/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.009972629605030188
527/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
528/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
529/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
530/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
531/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
532/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
533/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
534/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
535/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
536/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
537/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
538/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
539/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
540/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.009972629605030188
541/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.009972629605030188
542/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
543/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
544/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
545/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
546/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
547/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
548/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.009972629605030188
549/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
550/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.009972629605030188
551/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
552/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
553/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
554/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
555/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
556/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
557/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
558/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
559/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
560/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
561/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
562/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
563/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
564/5000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.009972629605030188
565/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
566/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
567/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
568/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
569/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
570/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
571/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
572/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
573/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
574/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
575/5000:None,1/2-1/2,46,Termination.FIVEFOLD_REPETITION,0.009972629605030188
576/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
577/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
578/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
579/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
580/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
581/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
582/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
583/5000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.009972629605030188
584/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
585/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.009972629605030188
586/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.009972629605030188
587/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
588/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
589/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
590/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
591/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
592/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
593/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.009972629605030188
594/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
595/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
596/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
597/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
598/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
599/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
600/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
601/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
602/5000:None,1/2-1/2,54,Termination.FIVEFOLD_REPETITION,0.009972629605030188
603/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
604/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
605/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
606/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
607/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
608/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
609/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
610/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
611/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
612/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
613/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
614/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
615/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
616/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
617/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
618/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
619/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
620/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
621/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
622/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
623/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.009972629605030188
624/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
625/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
626/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
627/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
628/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
629/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
630/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
631/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
632/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
633/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
634/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.009972629605030188
635/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
636/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
637/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
638/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
639/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
640/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
641/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
642/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.009972629605030188
643/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
644/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
645/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
646/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
647/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
648/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.009972629605030188
649/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.009972629605030188
650/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.009972629605030188
651/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
652/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
653/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
654/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
655/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
656/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
657/5000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.009972629605030188
658/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
659/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
660/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
661/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
662/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
663/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
664/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
665/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
666/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
667/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
668/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.009972629605030188
669/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
670/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.009972629605030188
671/5000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.009972629605030188
672/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
673/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
674/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
675/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
676/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
677/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
678/5000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.009972629605030188
679/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
680/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
681/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
682/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
683/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
684/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
685/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
686/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
687/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
688/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
689/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
690/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
691/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
692/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
693/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
694/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
695/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
696/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
697/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
698/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
699/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.009972629605030188
700/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.009972629605030188
701/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
702/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
703/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
704/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
705/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
706/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
707/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
708/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
709/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
710/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
711/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
712/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
713/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
714/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
715/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
716/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
717/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
718/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
719/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
720/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
721/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
722/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
723/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
724/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.009972629605030188
725/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
726/5000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.009972629605030188
727/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
728/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
729/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
730/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
731/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
732/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
733/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
734/5000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.009972629605030188
735/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
736/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
737/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.009972629605030188
738/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
739/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
740/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
741/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
742/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
743/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
744/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
745/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.009972629605030188
746/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
747/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.009972629605030188
